mfcc1,mfcc2,rms,mean,beat,tempo,centroid,zcr,rolloff,TYPE
33156.096279,56392.285376,41.38549,-5.9276,22000.0,14355.46875,2515.76227,7713,4245.88623,sad
34175.284102,59367.778976,35.726026,-6.426658,27000.0,9570.3125,2147.917955,5569,3957.055664,sad
29941.462515,58055.971904,30.124843,-7.398556,28000.0,9228.515625,2114.006313,5721,3613.724815,sad
36328.637961,60893.514776,33.152841,-6.203252,29000.0,8910.290948,2011.641199,5017,3435.415927,sad
30123.466315,56312.584518,29.495459,-7.116608,27000.0,9570.3125,2145.666858,5226,3793.93974,sad
35901.900888,62344.311752,30.302241,-6.480984,29500.0,9228.515625,1911.910212,4871,3289.830107,sad
38587.907244,61281.726466,34.902245,-5.562211,18500.0,8613.28125,1836.841321,4877,3106.692325,sad
32833.948608,61777.754155,30.219147,-7.235952,28500.0,8910.290948,2573.424699,7877,4074.082031,sad
32962.500028,57064.616822,34.112103,-6.211886,35250.0,11745.383523,2426.566775,6561,4174.666509,sad
31388.609327,59195.87095,27.987404,-7.022036,28000.0,9228.515625,2545.636064,7455,4469.335938,sad
35251.584138,62082.430295,29.908564,-6.388296,29000.0,8910.290948,2502.063395,7945,4141.655273,sad
30640.122336,56620.426185,33.617519,-6.695954,29000.0,9228.515625,2998.726611,9677,4912.789193,sad
29705.128232,56616.730569,30.058317,-7.312936,16500.0,8910.290948,2786.589062,8715,4251.403278,sad
32553.035042,61785.315283,28.602343,-7.095215,28000.0,9228.515625,3181.181066,11116,5071.696517,sad
33301.409127,63924.618997,33.141099,-7.50569,30000.0,8910.290948,3204.982594,10831,5230.140596,sad
31864.956041,53275.480346,46.239406,-5.634348,17500.0,8910.290948,2770.431852,8780,4479.812911,sad
30216.60725,56326.803473,36.802605,-6.729432,32666.666667,8335.433468,2608.218675,7814,4435.617852,sad
30388.700558,56420.393016,35.427094,-6.850446,32000.0,8910.290948,2631.34531,7780,4322.960526,sad
32263.162687,57810.342689,33.974871,-6.794463,32666.666667,9228.515625,2480.954516,7439,3948.708392,sad
32769.761474,59072.245513,34.342449,-6.510516,14000.0,8910.290948,2536.366303,7613,4462.489848,sad
28791.841748,57691.647201,28.38438,-7.605212,15000.0,9228.515625,2826.987957,8360,4671.005088,sad
28830.523522,54302.399296,29.880496,-6.997768,14000.0,9570.3125,2749.726365,7991,4527.415114,sad
31946.32544,53851.804877,45.618672,-5.531686,31666.666667,8910.290948,2692.560232,8345,4497.068093,sad
34420.610912,56234.443536,44.125091,-5.346528,28500.0,9938.401442,3114.759998,11511,5139.152258,sad
30257.111525,53765.429954,35.745602,-6.530088,31000.0,9570.3125,2831.687897,8560,4447.683105,sad
34441.856539,62357.182955,33.253409,-6.583804,28500.0,8910.290948,2752.266278,9413,4547.060869,sad
31338.335888,60253.155875,28.860932,-7.301721,27500.0,8910.290948,2722.586886,8497,4402.34375,sad
31396.981375,58102.456212,33.063352,-6.812622,30500.0,9228.515625,3164.772316,10212,5076.89209,sad
33277.414969,52742.586424,56.496192,-4.915447,30000.0,15199.908088,2650.413656,8324,4425.181996,sad
30206.046498,60226.568686,29.198499,-7.50513,31500.0,9570.3125,3331.858169,11251,5263.037842,sad
33876.300057,54246.504592,51.050492,-5.196481,28500.0,9570.3125,2411.640825,7468,4046.594238,sad
31308.719103,54866.978455,41.915085,-6.199542,53500.0,12304.6875,2575.069664,7175,4534.55258,sad
31874.693417,58055.138695,35.826184,-6.611224,40666.666667,9938.401442,2460.645699,6685,4365.367543,sad
32375.335506,60462.737445,32.365035,-6.952328,42000.0,9938.401442,2406.795592,6492,4262.188419,sad
34035.769394,61820.583138,37.009358,-6.810004,35000.0,8613.28125,2495.401811,7335,4330.179372,sad
31988.227501,59790.921577,34.468856,-6.950673,3000.0,5167.96875,2578.631107,7779,4230.520752,sad
32265.807046,59617.712428,37.614118,-6.907046,30000.0,8910.290948,2568.656171,8167,4391.794656,sad
34605.146283,57160.85417,44.185098,-5.695886,28000.0,9228.515625,2169.232554,5699,3903.926225,sad
29954.399982,54277.965208,35.059873,-6.400938,32000.0,8910.290948,2849.725438,8935,4841.457391,sad
31183.093818,57493.481919,33.940811,-7.072684,27000.0,9228.515625,2246.990956,6045,3898.551695,sad
30517.166012,58212.05254,32.596961,-7.288128,39000.0,10766.601562,2195.903822,5121,3835.970138,sad
32071.492295,51937.517281,42.099506,-5.340329,53000.0,12919.921875,2466.96213,6563,4340.445439,sad
28971.627851,55559.204841,31.890254,-7.147198,30000.0,12304.6875,2378.545068,5817,4193.880733,sad
31930.27841,57701.557794,34.136046,-6.854062,41333.333333,10335.9375,2384.068272,6075,4065.537473,sad
34364.251397,58294.433415,37.700821,-6.167572,41000.0,10335.9375,2328.906375,5917,3929.476583,sad
30483.355768,53125.838859,39.041243,-6.021938,45000.0,7382.8125,2615.558038,7489,4614.863229,sad
32811.559147,58876.054149,35.794485,-6.787628,51500.0,7830.255682,2402.488171,6377,4056.317139,sad
33645.382914,56811.26591,47.966205,-6.096284,29000.0,9228.515625,2115.693651,5789,3694.530993,sad
31598.170143,59231.108512,31.916473,-7.121891,32000.0,8910.290948,2947.690624,9726,4829.098291,sad
35036.002577,63577.388793,34.103569,-6.606802,33666.666667,14355.46875,2545.128134,8827,4484.588623,sad
29561.467851,58551.875158,31.569548,-7.629054,26500.0,9570.3125,2563.845176,7357,4345.173725,sad
31104.305715,58339.69654,29.331923,-7.092549,26500.0,9570.3125,2192.636668,5708,3818.778992,sad
34520.828419,63157.633318,29.996755,-6.883848,31000.0,8613.28125,2315.325806,7113,3874.527212,sad
34215.858372,62233.871699,32.566085,-6.670956,29000.0,9228.515625,2526.720496,8407,4040.039062,sad
33851.892949,57912.92596,42.483635,-5.9557,45000.0,16149.902344,2299.676771,7185,3992.490379,sad
35762.58467,62910.972784,34.235448,-6.463902,32400.0,16149.902344,2392.279881,7612,3900.791016,sad
32946.58501,59419.236906,35.360273,-6.89392,32000.0,8613.28125,2116.299191,5704,3565.090942,sad
34166.57943,57516.286265,45.497637,-5.722968,44285.714286,19876.802885,2549.991086,8235,4324.479406,sad
34931.432248,56719.278061,44.003751,-5.558124,28000.0,8613.28125,1812.344977,4577,3333.80127,sad
32913.298991,59199.361498,28.14573,-6.637894,44166.666667,16149.902344,2385.00907,7015,4082.064542,sad
31979.311845,60356.411899,29.286131,-7.165934,28000.0,8910.290948,2381.442503,6658,4110.992987,sad
34894.806717,64237.146168,31.299263,-6.920362,34000.0,8910.290948,2131.601817,6366,3609.757103,sad
32947.441616,55001.441126,30.935561,-5.74323,41857.142857,21533.203125,2656.920342,8215,4369.333649,sad
30222.328045,57766.747076,37.506737,-7.484896,28000.0,9228.515625,2144.707131,5635,3484.399945,sad
31419.641652,55200.100193,42.735219,-6.192827,28000.0,9570.3125,2735.873593,8451,4659.246826,sad
34412.581722,62510.333682,28.726323,-6.95489,30500.0,8910.290948,2295.412947,6116,4201.21321,sad
33503.889023,62053.277003,29.285476,-6.929462,37833.333333,19876.802885,2793.917303,8337,4780.580154,sad
21940.886201,38719.87683,68.038411,-5.826038,21666.666667,14355.46875,2838.012657,6291,4701.565552,fear
23495.574603,41396.315895,65.891489,-6.215534,28000.0,19876.802885,2689.513352,5815,4609.60083,fear
24265.315726,45680.038286,47.510937,-6.52888,22000.0,13599.917763,3531.212085,10231,5669.534823,fear
22883.008943,40490.101904,51.741183,-6.113575,14000.0,8074.951172,3069.857254,7298,5161.688232,fear
20641.661897,35283.005997,64.508818,-5.631287,9000.0,9938.401442,2750.695393,5049,4711.299204,fear
20541.721718,39832.129921,50.472893,-6.989278,21000.0,14355.46875,2848.684371,5478,4891.001826,fear
19832.929628,37496.072834,42.542525,-6.690585,31000.0,18457.03125,3178.869645,7433,4993.908691,fear
17609.947013,27853.870236,89.597277,-4.492948,10000.0,17226.5625,3047.752926,5784,4876.137181,fear
24802.336948,46362.172197,40.700391,-6.999946,29333.333333,13599.917763,2922.110875,7513,5057.226562,fear
21189.036154,40747.908828,33.101711,-6.886927,41666.666667,18457.03125,2795.162785,6152,4813.884037,fear
22050.864635,42661.552604,52.87458,-6.96307,22666.666667,12919.921875,3071.889293,7693,5190.520415,fear
24220.456348,41713.864077,62.192716,-6.159652,33000.0,13599.917763,2669.602416,5615,4272.672755,fear
25290.78955,43173.62136,56.41057,-5.452083,32500.0,13599.917763,2915.590266,6931,4995.965725,fear
25298.612502,43180.115757,55.748623,-6.041048,23333.333333,12304.6875,2711.510044,5990,4647.970993,fear
28349.693304,54677.521448,35.452306,-7.479498,28333.333333,9228.515625,3105.50305,8619,5027.758234,fear
22240.251663,42991.162044,63.603938,-6.650933,23666.666667,12919.921875,3617.657141,10105,5701.605694,fear
23074.27501,47331.407399,38.924329,-7.580354,28000.0,9228.515625,3629.033103,10264,5743.981934,fear
23269.615572,42887.004777,52.521471,-6.369282,23000.0,12919.921875,3120.153706,7667,5010.245028,fear
16279.074262,28402.782808,84.827922,-5.225736,19500.0,11745.383523,3310.846474,6270,5491.709321,fear
21236.103942,42014.491768,58.637906,-6.834996,20000.0,11234.714674,3575.41414,9475,5421.833882,fear
23406.176955,47075.123479,34.444757,-7.129202,45333.333333,12919.921875,3702.828845,10837,6017.362811,fear
22188.79691,41561.868146,52.753832,-6.289958,21500.0,11745.383523,3587.345744,9639,5499.076705,fear
21709.786907,41859.059458,43.280397,-6.716424,42000.0,19876.802885,3560.791402,9143,5772.477539,fear
16108.030378,26519.505888,84.658533,-4.732489,15000.0,21533.203125,4153.670709,8557,6350.924627,fear
26631.783617,44249.55475,61.541773,-5.437583,25000.0,12919.921875,2929.115174,6473,5204.787869,fear
21570.627791,40257.206037,45.287862,-6.972604,31500.0,12304.6875,2830.85198,5937,4615.97955,fear
24500.418499,46875.588997,49.419247,-6.739509,36000.0,13599.917763,3385.802175,9497,5270.705478,fear
21458.695921,39985.774555,54.594345,-6.433012,27666.666667,16149.902344,2979.306988,6469,5062.545776,fear
17874.698572,29105.605575,80.698274,-4.925836,8000.0,10335.9375,3241.908442,5149,5737.087531,fear
24550.54937,42085.741647,47.77449,-5.693244,35000.0,17226.5625,2738.886195,5971,4770.02397,fear
18804.661327,31228.394258,101.529457,-5.449006,19500.0,11234.714674,2800.883729,4475,4593.561112,fear
22715.731253,41452.982636,41.247968,-6.245752,40000.0,18457.03125,3250.738439,7201,5641.699219,fear
23752.795986,42344.888545,51.530518,-5.810028,24000.0,12304.6875,3557.741434,9720,5477.77771,fear
24121.863499,42965.203477,80.753051,-5.888544,36000.0,13599.917763,3474.813981,9869,5337.677307,fear
22335.712764,43343.978764,48.714254,-7.002756,24666.666667,12919.921875,3274.378817,7346,5595.043945,fear
25032.309987,46469.291239,53.299986,-6.699056,13000.0,11745.383523,3051.503224,7447,5288.016357,fear
19939.605625,33983.525812,90.923883,-5.662871,21000.0,15199.908088,2959.223987,5171,5383.995401,fear
22762.242601,40452.920969,57.516608,-5.97658,13000.0,12919.921875,2858.611906,6402,5056.810864,fear
19208.419693,31280.341841,103.805453,-5.11522,18000.0,12919.921875,2812.732372,5415,4929.096183,fear
23050.77975,42469.064856,66.871792,-6.74246,14000.0,12304.6875,2957.292715,7650,4606.011963,fear
19145.832914,32864.690039,73.214434,-5.358928,8000.0,8613.28125,3441.070596,8422,5433.600998,fear
21259.930574,44636.564442,30.371305,-7.492512,31500.0,14355.46875,3999.868566,11442,6385.97506,fear
22800.083687,40758.601285,72.072253,-5.830687,25333.333333,11234.714674,3311.128211,9011,5573.324308,fear
21783.084644,43558.643438,33.635329,-7.163012,23000.0,14355.46875,3759.389746,9897,6475.119179,fear
20424.663086,34101.783009,86.254448,-5.26043,28500.0,12919.921875,2600.042529,4419,4487.519531,fear
21169.921034,41197.126521,42.605221,-6.765948,24000.0,12304.6875,3888.443342,10573,5999.615973,fear
26649.274877,52448.020991,43.993287,-7.246838,25000.0,11745.383523,3462.715443,10275,5687.789951,fear
23923.084162,40814.822081,61.702289,-5.630579,33500.0,15199.908088,3210.605898,8075,5278.936523,fear
21012.486267,41125.450463,39.980333,-6.888001,38000.0,17226.5625,3479.015874,8673,5358.227874,fear
22680.615138,44629.308232,48.009962,-7.415098,24000.0,12304.6875,3070.188473,6829,5068.450433,fear
24811.34125,44275.768853,59.0606,-6.402772,25333.333333,11234.714674,2840.850713,5998,5203.951866,fear
21925.519267,39312.446065,50.62246,-5.873962,35000.0,12919.921875,3040.880721,6309,5413.563661,fear
19679.582411,31355.824999,94.199806,-4.561032,28500.0,13599.917763,3527.245265,8457,5413.41362,fear
21964.838596,40805.077534,59.826903,-6.364946,34500.0,14355.46875,3174.685434,7521,5392.321447,fear
20857.737785,35635.51226,65.146722,-5.131172,23000.0,16149.902344,3443.14417,8781,5604.016113,fear
22463.667166,40610.2294,46.91989,-6.214576,13000.0,12304.6875,3188.301639,7605,5589.046112,fear
21109.969655,33637.180483,83.486803,-4.538844,11000.0,16149.902344,3227.808282,7790,5057.962169,fear
24331.00966,42662.299517,51.643122,-5.728527,22000.0,11745.383523,3207.753691,8382,5315.874939,fear
25246.45355,47926.55531,41.411888,-6.670618,14000.0,11745.383523,3086.291056,8635,5291.214671,fear
27560.486651,47535.012274,51.005203,-5.610822,18333.333333,15199.908088,3546.422909,10949,5670.974697,fear
21792.315985,39063.717615,62.266793,-5.914864,14000.0,15199.908088,3068.677381,7429,4940.39524,fear
20487.950975,35135.818649,55.599492,-5.385246,17500.0,8910.290948,3548.690894,8205,5503.475055,fear
25942.528355,45809.470949,43.692302,-6.20842,15000.0,12919.921875,3142.359216,8149,5360.960083,fear
22856.786195,31304.766943,104.724251,-3.462288,10500.0,17226.5625,2245.581205,4053,4140.023053,fear
21416.455684,32039.288282,108.044177,-4.42618,18000.0,16149.902344,2409.41086,4006,4044.294434,fear
21264.180517,38927.312748,62.14663,-6.133032,20500.0,12304.6875,3531.048704,8701,5443.115234,fear
20574.620294,33047.145393,100.876428,-4.949415,17500.0,15199.908088,2941.154199,6005,4723.461914,fear
20994.351423,36571.838033,94.897605,-5.900563,19333.333333,15199.908088,2887.192892,5939,4655.413263,fear
26169.365222,48918.308209,38.406044,-6.852092,13000.0,12919.921875,3268.334492,8909,5570.873141,fear
25551.455961,49893.83234,38.651876,-6.915448,26333.333333,11745.383523,3694.903643,11378,5774.691218,fear
21576.5603,37302.852333,69.84891,-5.460518,21000.0,13599.917763,3242.673591,7145,5575.90332,fear
22272.920648,44948.707592,51.716637,-7.175882,23666.666667,12919.921875,3776.128299,10703,5899.27994,fear
21743.782256,36991.169608,71.313657,-5.689324,29000.0,12919.921875,2888.39221,5326,4898.160929,fear
26056.359596,47397.320745,50.484862,-6.351477,27000.0,11234.714674,3042.262985,7239,5169.763184,fear
23718.626486,46489.089218,46.519537,-7.11577,37000.0,11745.383523,3182.466596,8121,5350.597229,fear
22920.829391,47151.959929,28.44044,-7.298534,38000.0,15199.908088,3599.063011,10379,5751.311006,fear
21945.848894,42297.462065,32.962129,-6.783871,24000.0,12304.6875,3311.325186,8230,5582.124023,fear
20969.70694,37892.710565,56.560699,-6.508848,28000.0,12919.921875,2977.921037,5889,4937.894757,fear
21391.94521,39250.15359,64.465366,-6.033178,19000.0,12919.921875,3429.727872,8327,5524.576053,fear
21233.880118,38010.891528,75.861894,-5.907398,21666.666667,16149.902344,2850.140367,6793,4746.858151,fear
21687.49746,43022.574887,46.955399,-6.838166,50500.0,13599.917763,3667.187883,9926,5869.040152,fear
21255.090152,36412.271524,101.373762,-5.741357,27000.0,15199.908088,2792.789221,5653,4755.575284,fear
25262.553803,49299.312554,31.705219,-7.418753,29666.666667,14355.46875,2968.874885,7183,5270.317925,fear
25111.43785,46528.248196,57.484515,-6.864362,3000.0,14355.46875,2876.345412,6161,5100.88454,fear
23351.859965,43413.238416,37.247155,-6.429928,22500.0,12919.921875,3908.77624,11435,6192.038199,fear
22023.246336,42610.939525,50.927199,-6.862564,3000.0,14355.46875,3224.529232,7565,5364.782227,fear
19654.468903,39845.69631,66.720806,-6.914804,14000.0,11745.383523,3510.43809,8753,5883.136572,fear
20389.032216,32945.067794,85.422941,-5.062917,21333.333333,15199.908088,2690.989316,4628,4684.339954,fear
23913.657636,48394.604056,47.196858,-7.555847,16000.0,9570.3125,3258.470417,8119,5518.348524,fear
24125.405792,48857.718253,64.184226,-7.63343,15500.0,9228.515625,3160.225184,8489,5450.027127,fear
25277.21573,48333.566856,43.290466,-7.296314,32333.333333,11745.383523,2944.362878,6933,5158.292437,fear
26372.468373,49922.038999,52.597281,-6.845806,16500.0,9570.3125,2983.644643,7609,5085.090957,fear
25199.90767,48787.317697,49.778722,-7.020062,19500.0,14355.46875,3578.681567,9625,6122.991943,fear
18673.517468,33518.984494,88.033915,-5.799011,15000.0,19876.802885,3224.724981,6827,5217.596054,fear
19081.23419,34182.856632,90.045251,-5.808316,12500.0,12919.921875,3026.355893,5919,5243.003681,fear
22891.934217,43964.440609,56.367513,-6.754008,21000.0,12919.921875,3050.353712,7660,5250.788762,fear
24390.852156,47793.672384,39.413892,-7.135007,35000.0,18457.03125,3221.007584,8975,5201.844155,fear
24715.358759,50695.151115,43.790523,-7.73208,27000.0,14355.46875,3261.853425,9270,5077.22168,fear
25920.112215,48882.451405,43.647945,-7.000712,33000.0,15199.908088,2943.066557,7577,4626.356171,fear
22825.785222,42417.469957,43.487322,-6.279386,16000.0,10766.601562,3679.24963,10613,5770.208271,fear
17797.349789,34789.538642,53.03444,-6.85169,17666.666667,18457.03125,3146.72966,6448,5047.973239,fear
22322.081541,39124.35006,50.963476,-6.364496,30333.333333,16149.902344,2446.285203,4413,4225.891113,fear
24630.20916,41110.228038,51.717754,-5.643842,17000.0,16149.902344,2790.986989,5916,4829.779471,fear
23431.698929,39867.486462,82.604647,-5.869924,11500.0,15199.908088,2433.384102,4757,4212.202148,fear
22813.839183,41347.218688,43.887522,-6.347048,14500.0,12304.6875,2977.448036,6343,5089.947761,fear
21508.334129,39154.817634,55.58328,-6.584508,14000.0,17226.5625,2415.195185,4106,4285.750204,fear
20962.290301,35323.186131,77.950276,-5.698768,24000.0,18457.03125,2820.986869,6051,4605.541992,fear
21226.123195,34508.241388,66.709936,-4.956014,23666.666667,12919.921875,3629.880609,8839,5503.340354,fear
21865.505978,37866.336085,78.548245,-5.797403,3000.0,15199.908088,2576.948236,4636,4357.352879,fear
24282.242136,41780.240301,46.464317,-6.075694,24666.666667,12919.921875,2903.490574,6509,4644.442749,fear
23186.637498,42509.951717,46.684947,-6.803984,30000.0,15199.908088,3100.153137,7166,5009.047645,fear
21590.090897,41943.463661,45.176454,-7.16668,11000.0,13599.917763,3404.972955,8395,5235.904489,fear
22379.733396,44479.413745,43.867752,-7.466109,14000.0,11745.383523,3754.589243,10333,5630.205144,fear
23531.263652,43552.923202,50.575081,-6.856732,22000.0,13599.917763,3159.671094,7616,4912.962529,fear
23963.402908,46174.760322,47.489315,-7.503838,3000.0,15199.908088,2568.358823,5183,4524.591559,fear
22732.253657,42492.749673,47.0309,-6.500163,24666.666667,11745.383523,3091.856822,6966,5233.985017,fear
23288.851944,41744.751126,46.336457,-6.071018,24000.0,9938.401442,3262.349123,8474,5212.59348,fear
23205.626207,42133.296214,45.807835,-6.664672,33500.0,12304.6875,3156.860292,7583,5082.594149,fear
22558.889946,38927.111946,46.557471,-5.68341,26500.0,8910.290948,3712.001803,10349,5743.533325,fear
23635.404472,40553.242045,54.995351,-6.042086,16000.0,14355.46875,2832.848172,6779,4427.072754,fear
19986.38689,37829.782931,44.122674,-6.560072,11000.0,13599.917763,3319.519527,7225,5621.591007,fear
21067.439191,40747.871868,43.365717,-6.833482,20333.333333,15199.908088,3503.836987,9125,5504.574585,fear
23788.152176,46465.59498,50.162982,-7.176407,31666.666667,15199.908088,3338.65281,9801,5427.048618,fear
22748.028218,42563.389865,33.740584,-6.433558,23000.0,12919.921875,3096.422597,7321,5305.277876,fear
20792.377182,40974.629761,32.479133,-7.007726,18500.0,13599.917763,3212.136756,7728,5249.914551,fear
26052.01863,43688.788051,44.794045,-5.878923,32666.666667,13599.917763,3015.406604,7129,5009.62793,fear
21904.199848,36253.393519,44.605602,-5.785964,11000.0,14355.46875,2428.212908,4113,4277.987572,fear
20428.144707,34696.070148,59.514724,-5.323854,21000.0,19876.802885,3188.100731,7229,5195.126297,fear
22816.789728,43228.809966,52.436627,-6.895953,26333.333333,15199.908088,2841.240392,6725,4698.894109,fear
23343.50097,40653.356638,56.16761,-5.928034,12000.0,15199.908088,2673.095672,5540,4492.032655,fear
22422.518014,42568.081111,42.958084,-6.805934,16000.0,16149.902344,3058.338023,7341,5127.666741,fear
23806.745573,43165.246731,72.563104,-6.049532,26666.666667,15199.908088,3261.6815,8763,5245.622864,fear
24233.344582,44476.245406,47.907691,-6.572371,21000.0,16149.902344,3243.264911,8729,4974.729226,fear
22835.732126,40048.225944,58.587495,-5.737498,28500.0,15199.908088,3386.867371,8699,5344.397461,fear
25239.330531,47573.022737,40.908113,-7.067624,31666.666667,16149.902344,3144.391424,7807,5238.701234,fear
21050.690381,40500.085672,49.065713,-6.848378,27333.333333,16149.902344,3125.609687,7480,5159.780067,fear
23933.313534,45684.576248,38.234558,-7.3484,19500.0,17226.5625,3031.071067,7243,4861.120605,fear
23513.376532,43161.80946,44.519838,-6.822373,25333.333333,16149.902344,2885.944555,6478,4729.678345,fear
25264.292467,46551.28177,55.944689,-6.652184,15500.0,10335.9375,3052.451572,7927,4928.950195,fear
25770.700018,43622.584824,44.966575,-5.87233,20500.0,12304.6875,2698.071799,5629,4850.637336,fear
22444.54772,43369.074703,48.295658,-6.883068,25666.666667,11745.383523,3533.039114,9673,5611.807733,fear
22985.483448,43254.252909,55.220496,-6.667358,26333.333333,14355.46875,3172.493908,8149,5158.902138,fear
25867.390149,46804.173114,39.152738,-6.383165,25333.333333,11745.383523,3123.363533,8594,5224.559058,fear
23389.615587,43630.331485,46.687037,-6.571662,20000.0,15199.908088,3532.176368,10449,5175.519354,fear
20064.41873,39052.182644,46.426699,-6.592974,20500.0,14355.46875,3720.864458,9779,6029.147339,fear
22641.854919,44126.983479,42.3977,-6.975692,25000.0,15199.908088,3559.10336,10093,5821.235795,fear
23090.896698,44748.427921,42.178035,-6.853649,44333.333333,15199.908088,3967.254162,11857,6053.828372,fear
23816.89938,48882.807622,42.844746,-7.372326,27000.0,14355.46875,4068.704794,13735,6101.74977,fear
21101.025505,40172.367221,73.495418,-6.531281,12000.0,14355.46875,3451.303357,8325,5894.493124,fear
21299.088556,43445.173403,51.856443,-7.098104,24000.0,9228.515625,3472.841633,9466,5559.01724,fear
23207.422367,42823.662921,63.870825,-6.287256,15000.0,14355.46875,3371.514611,9555,5328.91564,fear
21489.471869,39814.873451,71.55931,-6.544786,19000.0,12919.921875,3249.407885,7537,5302.397461,fear
20970.001841,37459.293047,61.076306,-6.15272,18500.0,8613.28125,3624.74537,8679,5320.629518,fear
21901.047089,41296.558769,43.587707,-6.46517,12000.0,8335.433468,3922.079327,10885,6087.723633,fear
21718.018341,42349.744062,41.868892,-6.970178,16500.0,15199.908088,3775.863715,9897,5981.574641,fear
22002.035136,43510.545944,57.542324,-6.63843,50500.0,11234.714674,3615.829154,10578,5613.254123,fear
19600.034627,40355.163404,77.153042,-6.918376,10000.0,7599.954044,3937.444997,11301,6219.076172,fear
23628.097997,40407.090118,38.080793,-5.746231,23000.0,10335.9375,3422.281609,8668,5574.002368,fear
20836.106197,39712.339027,41.993078,-6.839215,23000.0,12304.6875,3563.017544,9193,5544.175654,fear
21864.592089,43010.533467,47.703285,-7.048646,18000.0,16149.902344,3572.150482,10289,5470.294922,fear
21501.813478,44449.717663,38.475845,-7.261994,12500.0,13599.917763,3792.94702,10831,6373.010408,fear
24343.573402,42437.532913,63.593991,-5.874663,3000.0,6459.960938,3070.278104,7883,5037.511097,fear
20888.580583,39149.593242,44.064589,-6.169262,22333.333333,15199.908088,4097.255827,11682,6260.051336,fear
20107.790626,37812.805647,67.798831,-6.509196,11000.0,14355.46875,3479.393106,7887,5828.37309,fear
20937.832614,38656.443324,45.849029,-6.068018,20333.333333,14355.46875,3318.272287,8226,5359.260287,fear
23567.144893,45158.59982,50.125897,-6.747329,23000.0,11745.383523,3507.86721,9543,5718.68042,fear
25913.556701,45331.684073,40.658295,-5.920161,25666.666667,12919.921875,3244.37171,8005,5441.86059,fear
25151.160146,45149.535343,44.596471,-6.409736,36000.0,10766.601562,3335.09407,9187,5054.919434,fear
22708.490335,42772.30483,47.392029,-6.778316,28000.0,9228.515625,3333.89268,8816,5110.934861,fear
22510.117606,40779.730274,48.00586,-6.524862,32000.0,15199.908088,3170.807475,7101,5410.524902,fear
23677.861314,38526.452795,58.55269,-5.228377,12500.0,16149.902344,2994.677372,6208,5280.032392,fear
24308.509982,50962.151756,41.384745,-7.659094,35000.0,14355.46875,3537.17308,11055,5755.67669,fear
22496.360573,41615.862855,54.021571,-6.459291,22000.0,15199.908088,3290.359302,8719,5551.056073,fear
26308.752424,47469.077321,41.941687,-6.373592,24500.0,18457.03125,3314.300954,9410,5372.274744,fear
20304.500969,38363.950792,48.424412,-6.449804,21000.0,14355.46875,3418.763381,7799,5565.563965,fear
23990.783338,43746.043306,42.114794,-6.331814,29500.0,8910.290948,3627.899715,10061,5657.158954,fear
23739.94477,47576.989646,44.549271,-7.267391,38000.0,12919.921875,3523.810406,9925,5594.562512,fear
24447.05518,45772.655657,41.055724,-6.748608,40500.0,19876.802885,3392.305655,8551,5623.300596,fear
21196.415167,37228.806711,48.80942,-5.645208,20000.0,15199.908088,3231.327735,7507,5584.985008,fear
27822.861486,49938.616518,40.507443,-6.582071,26333.333333,12304.6875,3149.948623,8789,4937.896729,fear
22535.089027,45171.567767,48.910521,-7.752218,32666.666667,13599.917763,3130.883642,7667,5270.915159,fear
22531.675821,45018.551668,39.917752,-7.300934,26333.333333,11234.714674,3986.736667,11202,6115.429688,fear
26719.563759,52352.285097,35.364956,-7.628786,16000.0,12919.921875,3184.741396,9074,5222.698975,fear
22636.267618,44159.866979,31.104367,-6.988182,39250.0,18457.03125,3592.315926,9427,5924.427379,fear
27431.43467,52986.936315,36.772367,-7.260086,32333.333333,13599.917763,3099.145084,8958,4989.952781,fear
23646.964255,45339.485907,58.211315,-6.778912,27000.0,15199.908088,3080.722847,8475,5069.319763,fear
25351.236172,48003.327916,45.005944,-6.58491,15000.0,11234.714674,3381.116655,10263,5468.932822,fear
21015.128761,42122.109669,45.238208,-7.22842,42000.0,17226.5625,3089.438498,7166,5236.550527,fear
23183.507078,44614.353334,35.082802,-6.614459,16000.0,7177.734375,3615.922101,10225,5769.303385,fear
24064.767941,42546.914596,56.497548,-6.160716,35000.0,14355.46875,2849.10734,6737,4599.205078,fear
21794.353871,42131.033512,46.575744,-6.8705,10000.0,7599.954044,3379.768032,8688,5297.749947,fear
21515.870339,38241.932159,49.296059,-6.335629,21000.0,15199.908088,2891.986564,5831,5057.529519,fear
22245.117754,43268.363108,38.261142,-6.915542,37000.0,19876.802885,3248.642528,8473,5009.019711,fear
21795.726238,39891.060434,47.068655,-6.197032,12500.0,15199.908088,3184.298739,8287,5300.560186,fear
24142.560947,42983.008733,62.98048,-6.365016,3000.0,15199.908088,2843.535786,6824,4754.909536,fear
22856.978536,47854.227449,30.773887,-7.621113,35000.0,15199.908088,3558.437732,10351,5570.140708,fear
24041.026597,44857.674864,40.351901,-6.847581,14000.0,11745.383523,3241.434301,7711,5646.657522,fear
19559.904688,40144.155559,43.028601,-7.247976,21000.0,13599.917763,3807.569488,10124,5956.205298,fear
23594.554875,48566.44294,42.368472,-7.613381,33000.0,14355.46875,3210.823395,8423,5505.409799,fear
24142.351081,44258.116641,47.477555,-6.617028,22000.0,12919.921875,3239.33258,7327,5691.140586,fear
